#,title,videoUrl,videoId,publishedAt,position
36,"3.36 Reported Commands & Gerunds (told him not to run, hard not to)",https://www.youtube.com/watch?v=QcJs43171JI&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=36,QcJs43171JI,2023-04-10T13:15:48Z,35
37,"3.37 Phrasal Verbs & Remember (run out of, remember doing/to do)",https://www.youtube.com/watch?v=Q_j_sCOVv7Q&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=37,Q_j_sCOVv7Q,2023-04-10T13:16:48Z,36
38,"3.38 Dates & Be Accustomed To (BC, AD, isn't used to getting up)",https://www.youtube.com/watch?v=R7db_kFUFV0&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=38,R7db_kFUFV0,2023-04-10T13:17:40Z,37
39,3.39 Get Used To (takes long to get used to driving),https://www.youtube.com/watch?v=NedrEtYREsY&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=39,NedrEtYREsY,2023-04-10T13:18:08Z,38
40,"3.40 First Conditional & Phrasal Verbs (won't unless, fall out with)",https://www.youtube.com/watch?v=kE7GyUIiqP0&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=40,kE7GyUIiqP0,2023-04-10T13:18:32Z,39
41,"3.41 Getting Adjectives (got married, getting tired of, got lost)",https://www.youtube.com/watch?v=f6tO9vhkTS8&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=41,f6tO9vhkTS8,2023-04-10T13:18:54Z,40
42,"3.42 Agree With & Money Idioms (disagree with, filthy rich, loaded)",https://www.youtube.com/watch?v=cmPOGHK87A8&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=42,cmPOGHK87A8,2023-04-10T13:19:26Z,41
43,"3.43 Phrasal Verbs & Years (get around to doing, What year did I)",https://www.youtube.com/watch?v=Z4YOIAwrdcc&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=43,Z4YOIAwrdcc,2023-04-10T13:19:46Z,42
44,"3.44 Preferences (I prefer watching, I'd rather go)",https://www.youtube.com/watch?v=ts24HASEYY0&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=44,ts24HASEYY0,2023-04-10T13:20:20Z,43
45,3.45 I'd Rather + Past (I'd rather you did it),https://www.youtube.com/watch?v=6i8RCEEBwgY&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=45,6i8RCEEBwgY,2023-04-10T13:20:45Z,44
46,"3.46 Preferences & Intentions (would you rather, are they going to go)",https://www.youtube.com/watch?v=6lZOCF3l8V0&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=46,6lZOCF3l8V0,2023-04-10T13:22:24Z,45
47,3.47 Phrasal Verbs (stick up for me),https://www.youtube.com/watch?v=e95kwG38zfU&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=47,e95kwG38zfU,2023-04-10T13:23:13Z,46
48,"3.48 Wants & Distributives (want another one, Some people and other)",https://www.youtube.com/watch?v=ae03gGKULvQ&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=48,ae03gGKULvQ,2023-04-10T13:24:30Z,47
49,3.49 Dimensions (How big is your flat),https://www.youtube.com/watch?v=GBGssmI4GwY&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=49,GBGssmI4GwY,2023-04-10T13:25:21Z,48
50,3.50 Depends On (It depends on the weather / whether she lets me),https://www.youtube.com/watch?v=_BacUjXu9jE&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=50,_BacUjXu9jE,2023-04-10T13:25:59Z,49
51,3.51 Depends Question Words (It depends when/where/how),https://www.youtube.com/watch?v=guL_d8DCLuQ&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=51,guL_d8DCLuQ,2023-04-10T13:26:33Z,50
52,"3.52 Be In Charge Of & Worth (in charge of, it's worth taking)",https://www.youtube.com/watch?v=kSB6SUzLZE4&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=52,kSB6SUzLZE4,2023-04-10T13:27:04Z,51
53,"3.53 Extreme Adjectives (extremely hot, freezing)",https://www.youtube.com/watch?v=lIgzTXIH3J8&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=53,lIgzTXIH3J8,2023-04-10T13:27:30Z,52
54,"3.54 Wish Present (I wish I knew, If only I had)",https://www.youtube.com/watch?v=AYQ9aJwUWQY&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=54,AYQ9aJwUWQY,2023-04-10T13:27:58Z,53
55,3.55 Wish Questions (Do you wish you earned more money),https://www.youtube.com/watch?v=DSpIRc2id4s&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=55,DSpIRc2id4s,2023-04-10T13:28:38Z,54
56,"3.56 Good Thing & Look Forward (It's just as well, looking forward to)",https://www.youtube.com/watch?v=UQwnUqJLxFc&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=56,UQwnUqJLxFc,2023-04-10T13:29:31Z,55
57,3.57 Thinking About (Are you thinking about moving),https://www.youtube.com/watch?v=K0RcZ70WinI&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=57,K0RcZ70WinI,2023-04-10T13:30:29Z,56
58,"3.58 Planning To & Compound Adjectives (planning to go, 2-hour meeting)",https://www.youtube.com/watch?v=KGALYmJZVK8&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=58,KGALYmJZVK8,2023-04-10T13:31:17Z,57
59,3.59 Wish Past Perfect (I wish I had won),https://www.youtube.com/watch?v=2_dkT2-t8bA&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=59,2_dkT2-t8bA,2023-04-10T13:32:07Z,58
60,"3.60 If Only Past Perfect & Idioms (If only I'd done, over the moon)",https://www.youtube.com/watch?v=IwY0EJm5KzU&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=60,IwY0EJm5KzU,2023-04-10T13:32:54Z,59
61,3.61 Wish Would (I wish he would shut up),https://www.youtube.com/watch?v=stNaqJECKzI&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=61,stNaqJECKzI,2023-04-10T13:34:36Z,60
62,"3.62 Idioms & Resemblance (having me on, pulling my leg, look like)",https://www.youtube.com/watch?v=0olM7Whifm8&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=62,0olM7Whifm8,2023-04-10T13:35:04Z,61
63,"3.63 Appearance Adjectives (Do I look tired, Does this look)",https://www.youtube.com/watch?v=vQBKumY9wtA&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=63,vQBKumY9wtA,2023-04-10T13:35:32Z,62
64,"3.64 Go For A & Hope (go for a 4-mile walk, I hope I get there)",https://www.youtube.com/watch?v=CTDIaGAIBzc&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=64,CTDIaGAIBzc,2023-04-10T13:36:01Z,63
65,3.65 Waiting For (waiting for a package / for him to decide),https://www.youtube.com/watch?v=Xx9yg-XR_9w&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=65,Xx9yg-XR_9w,2023-04-10T13:36:32Z,64
66,"3.66 Expecting & Bound To (expecting a baby, bound to know)",https://www.youtube.com/watch?v=kAr9xa-XT94&list=PLAz9gX__ElWrCO8O3zRRMOwj2Bk5QtXTx&index=66,kAr9xa-XT94,2023-04-10T13:37:00Z,65
