#,title,videoUrl,videoId,publishedAt,position
31,AI 2 031,https://www.youtube.com/watch?v=mf46obEqv7c&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=31,mf46obEqv7c,2020-03-12T03:01:23Z,30
32,AI 2 032,https://www.youtube.com/watch?v=54YV3lgbQ48&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=32,54YV3lgbQ48,2020-03-12T03:01:16Z,31
33,AI 2 033,https://www.youtube.com/watch?v=iO3CmPpPfbM&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=33,iO3CmPpPfbM,2020-03-12T03:01:05Z,32
34,AI 2 034,https://www.youtube.com/watch?v=PNc2m-afGts&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=34,PNc2m-afGts,2020-03-12T03:01:00Z,33
35,AI 2 035,https://www.youtube.com/watch?v=GuL5wd38Shw&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=35,GuL5wd38Shw,2020-03-12T03:00:56Z,34
36,AI 2 036,https://www.youtube.com/watch?v=MC2r_l9IILc&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=36,MC2r_l9IILc,2020-03-12T03:00:47Z,35
37,AI 2 037,https://www.youtube.com/watch?v=PC34t_FqPbo&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=37,PC34t_FqPbo,2020-03-12T03:00:42Z,36
38,AI 2 038,https://www.youtube.com/watch?v=pTRdBNsXNp8&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=38,pTRdBNsXNp8,2020-03-12T03:00:38Z,37
39,AI 2 039,https://www.youtube.com/watch?v=SVp_NE-OCUU&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=39,SVp_NE-OCUU,2020-03-12T03:00:33Z,38
40,AI 2 040,https://www.youtube.com/watch?v=U2k_nKJN5NQ&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=40,U2k_nKJN5NQ,2020-03-12T03:00:29Z,39
