#,title,videoUrl,videoId,publishedAt,position
40,AI 2 040 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=EIdKAqyEq48&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=40,EIdKAqyEq48,2023-08-06T19:51:32Z,39
41,AI 2 041 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=PscXMTUa1WI&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=41,PscXMTUa1WI,2023-08-06T19:52:14Z,40
42,AI 2 042 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=DIm56fKOhS0&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=42,DIm56fKOhS0,2023-08-06T19:52:51Z,41
43,AI 2 043 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=g9NZg4mGOAg&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=43,g9NZg4mGOAg,2023-08-06T19:53:32Z,42
44,AI 2 044 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=XjHVw4uTYFM&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=44,XjHVw4uTYFM,2023-08-06T19:54:07Z,43
45,AI 2 045,https://www.youtube.com/watch?v=jTlv00gTquQ&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=45,jTlv00gTquQ,2023-08-06T19:54:48Z,44
46,AI 2 046 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=hskCuMd64hA&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=46,hskCuMd64hA,2023-08-06T20:02:29Z,45
47,AI 2 047 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=wkBV7guu_RM&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=47,wkBV7guu_RM,2023-08-06T20:03:12Z,46
48,AI 2 048 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=R-lJGRNZxLs&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=48,R-lJGRNZxLs,2023-08-06T20:04:03Z,47
49,AI 2 049 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=m6ee_tZfvp0&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=49,m6ee_tZfvp0,2023-08-06T20:04:39Z,48
50,AI 2 050 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=pLfYtjesMlQ&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=50,pLfYtjesMlQ,2023-08-06T20:05:21Z,49
51,AI 2 051 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=fcz-y6pSoA0&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=51,fcz-y6pSoA0,2023-08-06T20:06:08Z,50
52,AI 2 052 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=akw79WI2WRI&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=52,akw79WI2WRI,2023-08-06T20:06:52Z,51
53,AI 2 053 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=j9BYGSDMMew&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=53,j9BYGSDMMew,2023-08-06T20:07:33Z,52
54,AI 2 054 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=S5QseBl2m5o&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=54,S5QseBl2m5o,2023-08-06T20:08:10Z,53
55,AI 2 055 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=00P7mZR2n9Y&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=55,00P7mZR2n9Y,2023-08-06T20:09:02Z,54
56,AI 2 056 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=x6a8EsA1o30&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=56,x6a8EsA1o30,2023-08-06T20:09:44Z,55
57,AI 2 057 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=ctTAFmKM-lI&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=57,ctTAFmKM-lI,2023-08-06T20:10:28Z,56
