#,title,videoUrl,videoId,publishedAt,position
31,AI 3 031,https://www.youtube.com/watch?v=KrVfUN2gLXY&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=31,KrVfUN2gLXY,2020-03-14T22:34:45Z,30
32,AI 3 032,https://www.youtube.com/watch?v=8Oo1rsI5bmQ&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=32,8Oo1rsI5bmQ,2020-03-14T22:34:52Z,31
33,AI 3 033,https://www.youtube.com/watch?v=v1PeEOfPsDs&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=33,v1PeEOfPsDs,2020-03-14T22:34:58Z,32
34,AI 3 034,https://www.youtube.com/watch?v=e36QddXp7YI&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=34,e36QddXp7YI,2020-03-14T22:35:02Z,33
35,AI 3 035,https://www.youtube.com/watch?v=fv-SA_Gk5mw&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=35,fv-SA_Gk5mw,2020-03-14T22:35:07Z,34
36,AI 3 036,https://www.youtube.com/watch?v=qpMfbGIW6pI&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=36,qpMfbGIW6pI,2020-03-14T22:35:14Z,35
37,AI 3 037,https://www.youtube.com/watch?v=c7VgF74snpI&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=37,c7VgF74snpI,2020-03-14T22:35:18Z,36
38,AI 3 038,https://www.youtube.com/watch?v=Sznp33wzVuk&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=38,Sznp33wzVuk,2020-03-14T22:35:24Z,37
39,AI 3 039,https://www.youtube.com/watch?v=-cu31ogsaYM&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=39,-cu31ogsaYM,2020-03-14T22:35:29Z,38
40,AI 3 040,https://www.youtube.com/watch?v=KKWE5NYTyAo&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=40,KKWE5NYTyAo,2020-03-14T22:35:35Z,39
41,AI 3 041,https://www.youtube.com/watch?v=dy8AAkWW_qM&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=41,dy8AAkWW_qM,2020-03-14T22:35:41Z,40
42,AI 3 042,https://www.youtube.com/watch?v=3c9I3lk9gyo&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=42,3c9I3lk9gyo,2020-03-14T22:35:45Z,41
43,AI 3 043,https://www.youtube.com/watch?v=ymdBd-o4uJ8&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=43,ymdBd-o4uJ8,2020-03-14T22:35:52Z,42
44,AI 3 044,https://www.youtube.com/watch?v=t9nqqDrRTTY&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=44,t9nqqDrRTTY,2020-03-14T22:35:58Z,43
45,AI 3 045,https://www.youtube.com/watch?v=JqlvoOYYVCM&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=45,JqlvoOYYVCM,2020-03-14T22:36:03Z,44
46,AI 3 046,https://www.youtube.com/watch?v=HrxYgv3n0JU&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=46,HrxYgv3n0JU,2020-03-14T22:36:21Z,45
47,AI 3 047,https://www.youtube.com/watch?v=6T8JA1iD3jw&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=47,6T8JA1iD3jw,2020-03-14T22:36:26Z,46
48,AI 3 048,https://www.youtube.com/watch?v=EO8VyG7Xvy8&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=48,EO8VyG7Xvy8,2020-03-14T22:36:33Z,47
49,AI 3 049,https://www.youtube.com/watch?v=Kyva4hJHu74&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=49,Kyva4hJHu74,2020-03-14T22:36:38Z,48
50,AI 3 050,https://www.youtube.com/watch?v=qKAZ4LlfhiA&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=50,qKAZ4LlfhiA,2020-03-14T22:36:45Z,49
51,AI 3 051,https://www.youtube.com/watch?v=pOqQZ5GkYGo&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=51,pOqQZ5GkYGo,2020-03-14T22:36:50Z,50
52,AI 3 052,https://www.youtube.com/watch?v=Hx6jIrWIhJs&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=52,Hx6jIrWIhJs,2020-03-14T22:36:55Z,51
53,AI 3 053,https://www.youtube.com/watch?v=JH_QcyYShIA&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=53,JH_QcyYShIA,2020-03-14T22:37:01Z,52
54,AI 3 054,https://www.youtube.com/watch?v=wwL1tHcGZJU&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=54,wwL1tHcGZJU,2020-03-14T22:37:06Z,53
55,AI 3 055,https://www.youtube.com/watch?v=ZNgi-bZJ-8I&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=55,ZNgi-bZJ-8I,2020-03-14T22:37:13Z,54
56,AI 3 056,https://www.youtube.com/watch?v=A_wzuGPqh0s&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=56,A_wzuGPqh0s,2020-03-14T22:37:18Z,55
57,AI 3 057,https://www.youtube.com/watch?v=hrkYrYadBl0&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=57,hrkYrYadBl0,2020-03-14T22:37:22Z,56
58,AI 3 058,https://www.youtube.com/watch?v=ZKpysRuuBg8&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=58,ZKpysRuuBg8,2020-03-14T22:37:27Z,57
59,AI 3 059,https://www.youtube.com/watch?v=APnJpRV4_JI&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=59,APnJpRV4_JI,2020-03-14T22:37:35Z,58
60,AI 3 060,https://www.youtube.com/watch?v=KJyxgSrNPC0&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=60,KJyxgSrNPC0,2020-03-14T22:37:40Z,59
61,AI 3 061,https://www.youtube.com/watch?v=xWDsmopAawU&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=61,xWDsmopAawU,2020-03-14T22:37:47Z,60
62,AI 3 062,https://www.youtube.com/watch?v=Pil0aW38JgI&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=62,Pil0aW38JgI,2020-03-14T22:37:52Z,61
63,AI 3 063,https://www.youtube.com/watch?v=RESbXDFEjVs&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=63,RESbXDFEjVs,2020-03-14T22:37:58Z,62
64,AI 3 064,https://www.youtube.com/watch?v=9ceXJhjOoc8&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=64,9ceXJhjOoc8,2020-03-14T22:38:03Z,63
65,AI 3 065,https://www.youtube.com/watch?v=MuqOPIfElsc&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=65,MuqOPIfElsc,2020-03-14T22:38:09Z,64
66,AI 3 066,https://www.youtube.com/watch?v=SakPsteXQ54&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=66,SakPsteXQ54,2020-03-14T22:38:14Z,65
67,AI 3 067,https://www.youtube.com/watch?v=asbUYXDg92Q&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=67,asbUYXDg92Q,2020-03-14T22:38:20Z,66
68,AI 3 068,https://www.youtube.com/watch?v=Pn9MGlH30Hw&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=68,Pn9MGlH30Hw,2020-03-14T22:38:25Z,67
69,AI 3 069,https://www.youtube.com/watch?v=Gw47z9z9JlQ&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=69,Gw47z9z9JlQ,2020-03-14T22:38:30Z,68
70,AI 3 070,https://www.youtube.com/watch?v=pWxhTLNJaZ8&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=70,pWxhTLNJaZ8,2020-03-14T22:38:41Z,69
71,AI 3 071,https://www.youtube.com/watch?v=Lxq5XrUnyvg&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=71,Lxq5XrUnyvg,2020-03-14T22:38:47Z,70
72,AI 3 072,https://www.youtube.com/watch?v=288wib7cPTI&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=72,288wib7cPTI,2020-03-14T22:38:51Z,71
73,AI 3 073,https://www.youtube.com/watch?v=SX_tcEvY1YA&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=73,SX_tcEvY1YA,2020-03-14T22:38:56Z,72
